,cod_loja,faturamento,jan,fev,mar
581,684,66095.17,68676.91,58238.883,71369.73
582,686,21852.51,24156.041,18716.941,22684.547
583,687,166028.84,161957.73,149701.7,186427.1
584,688,50583.496,50743.723,45252.812,55753.95
585,689,123794.29,117385.89,108287.836,145709.17
586,690,75628.055,79255.39,67200.76,80428.0
587,691,57837.895,62350.637,51213.715,59949.336
588,692,39863.543,40456.438,34242.0,44892.188
589,693,466857.1,484856.6,416704.03,499010.62
590,694,34202.723,33399.19,30001.738,39207.24
591,695,71372.87,71519.98,61792.953,80805.65
592,696,29674.062,31246.72,25807.793,31967.67
593,697,151260.11,154302.16,132943.22,166534.97
594,698,58945.47,55104.793,52971.293,68760.33
595,699,187188.89,204139.27,165066.73,192360.7
596,700,264775.6,274466.47,232426.38,287433.9
597,701,100906.21,105617.75,88331.98,108768.91
598,702,101797.52,108025.945,90825.85,106540.77
599,703,180550.7,176645.83,161632.75,203373.56
600,704,151989.67,156234.9,136340.64,163393.47
601,705,38812.844,40376.27,33334.45,42727.81
602,706,51630.76,50863.785,45777.043,58251.46
603,707,97229.19,97636.16,82510.57,111540.85
604,708,72973.305,71146.79,67646.72,80126.4
605,709,78573.164,74930.94,67150.8,93637.75
606,710,92812.94,96675.45,80366.52,101396.84
607,711,30799.896,33101.28,26796.668,32501.74
608,712,150148.56,163594.73,131251.25,155599.7
609,713,135026.89,138158.78,118920.8,148001.11
610,714,86424.31,83504.72,74831.92,100936.305
611,716,175601.45,185498.83,149877.61,191427.94
612,717,56846.438,62690.473,49430.023,58418.812
613,718,31755.896,35660.477,27170.137,32437.074
614,719,140826.89,148888.31,125875.57,147716.81
615,720,237575.12,238945.56,205114.6,268665.25
616,721,110011.97,111691.26,95466.51,122878.13
617,722,108240.84,106297.9,96081.68,122342.945
618,723,125511.27,127883.39,108134.234,140516.19
619,724,205113.45,207623.53,177253.17,230463.72
620,725,70134.73,74689.766,63802.297,71912.12
621,726,72480.65,69292.82,64028.395,84120.72
622,727,107448.28,104654.945,94394.59,123295.32
623,728,366378.47,401225.8,319379.72,378529.9
624,729,82189.81,85270.85,69469.72,91828.875
625,731,267188.72,272021.34,241264.27,288280.56
626,732,64402.48,67523.59,55149.977,70533.87
627,734,85991.16,91380.18,76617.125,89976.164
628,735,60313.418,59155.363,55726.824,66058.07
629,736,54833.12,56042.336,47601.074,60855.953
630,737,59455.37,59525.53,52583.332,66257.25
631,738,126818.27,124538.59,108491.5,147424.7
632,739,67466.52,67924.664,56150.54,78324.35
633,740,48115.594,56779.215,42273.51,45294.055
634,741,34162.637,37132.504,29758.984,35596.418
635,742,129494.35,131197.03,112106.62,145179.4
636,743,90310.56,89829.45,77387.61,103714.62
637,744,87603.85,100640.516,91263.81,70907.23
638,745,39691.113,42133.242,32536.055,44404.047
639,746,37077.254,40672.49,31188.975,39370.3
640,747,43716.207,47594.24,38138.668,45415.715
641,748,41466.83,47208.266,36130.18,41062.043
642,749,362836.75,392471.22,326469.06,369570.0
643,751,17585.502,20348.71,15655.514,16752.283
644,752,32973.094,34410.156,28313.37,36195.754
645,753,19112.678,20635.174,17465.62,19237.236
646,754,43994.99,44237.137,37972.145,49775.684
647,755,29257.0,32005.533,24330.732,31434.736
648,757,89569.93,94130.57,81030.53,93548.68
649,759,194362.42,203897.97,163984.53,215204.78
650,760,209686.58,212233.31,181451.4,235375.02
651,761,25953.87,28986.186,21125.049,27750.377
652,762,30721.162,33400.414,26792.076,31970.99
653,763,163044.75,160734.69,151635.98,176763.55
654,764,135539.02,139481.9,117913.664,149221.48
655,765,108625.81,109428.31,95642.516,120806.62
656,766,63021.363,68159.805,52681.64,68222.65
657,767,176008.39,180180.36,157990.48,189854.34
658,768,67847.21,67092.49,58459.492,77989.63
659,769,34834.156,35073.94,30809.793,38618.74
660,770,109077.73,112224.55,94904.5,120104.15
661,772,27051.867,29490.89,22944.2,28720.512
662,773,156617.7,157263.08,137175.84,175414.16
663,774,50786.152,52081.332,45329.3,54947.82
664,775,50801.676,52080.04,47108.48,53216.508
665,776,62947.684,65494.5,55275.527,68073.016
666,778,44133.016,45216.168,39422.582,47760.3
667,779,13015.239,11674.571,11922.276,15448.872
668,780,55388.418,56566.0,49486.777,60112.46
669,781,37334.812,39723.582,31829.062,40451.793
670,782,52288.832,51444.25,46785.59,58636.66
671,783,367664.88,424595.34,314054.72,364344.6
672,784,61800.67,62419.492,52644.67,70337.85
673,785,44872.395,47334.12,40205.594,47077.473
674,786,91521.44,104421.234,87043.39,83099.695
675,787,125649.77,125362.85,109822.85,141763.61
676,788,51835.344,58670.523,48256.094,48579.414
677,789,44258.996,49124.984,38420.28,45231.723
678,790,223420.58,250860.6,193412.66,225988.53
679,792,31453.172,32231.305,27228.75,34899.46
680,793,41794.562,42662.47,36336.7,46384.51
681,794,60020.78,58034.977,53557.875,68469.5
682,795,20334.285,21868.574,16885.29,22248.992
683,796,87108.9,91685.67,76244.89,93396.12
684,797,53947.926,58004.414,46995.934,56843.434
685,798,42324.215,44309.758,36554.645,46108.23
686,799,361830.25,380055.9,322796.12,382638.7
687,800,178700.64,169860.89,161054.8,205186.23
688,801,70715.805,69786.484,64593.383,77767.55
689,802,212038.95,222083.12,186988.92,227044.78
690,803,135067.11,134628.92,120408.96,150163.45
691,804,32017.162,33721.64,27065.604,35264.242
692,805,94528.125,95577.15,81771.875,106235.34
693,806,42170.156,48884.99,38923.81,38701.67
694,807,147951.06,152753.53,132650.19,158449.47
695,808,40993.16,41727.152,35115.63,46136.695
696,809,155428.98,165194.06,143232.05,157860.83
697,810,62278.02,61413.035,57591.715,67829.31
698,811,45155.594,45237.9,39940.99,50287.89
699,814,36207.266,36804.46,31519.76,40297.58
700,815,41655.434,43051.84,36036.24,45878.22
701,816,27438.24,31010.658,24091.906,27212.154
702,817,43318.363,44696.3,36925.473,48333.32
703,818,84755.28,81971.85,73650.88,98643.1
704,819,35213.52,37697.598,31635.988,36306.98
705,821,66514.24,60408.258,61014.695,78119.77
706,822,56709.645,56021.613,50090.348,64016.98
707,823,67799.4,65399.15,59839.33,78159.72
708,824,75845.85,79748.28,65043.15,82746.13
709,825,87961.5,90152.16,77146.59,96585.76
710,826,152807.36,151998.1,133201.95,173222.0
711,827,36853.13,39176.074,33610.086,37773.234
712,828,47914.938,48818.785,41063.484,53862.555
713,829,110888.35,109168.125,97962.68,125534.266
714,830,137833.7,152886.66,124691.99,135922.44
715,831,54894.38,54323.688,48937.0,61422.45
716,832,30993.578,33636.19,25688.848,33655.69
717,833,36926.414,38054.46,31805.818,40918.96
718,834,57166.848,60562.164,50722.72,60215.664
719,835,103239.664,97145.83,90780.96,121792.23
720,836,75233.29,75666.49,68013.414,82019.95
721,837,92691.01,91589.98,82270.016,104213.02
722,838,48424.13,52183.24,43445.88,49643.273
723,839,56791.777,64413.68,50474.766,55486.88
724,840,48557.676,53270.383,44267.965,48134.68
725,842,39992.82,46223.707,35325.652,38429.1
726,843,103886.625,98734.055,92301.21,120624.62
727,844,164533.72,179975.31,145728.33,167897.53
728,845,88566.055,97876.39,80541.19,87280.58
729,846,61612.516,63511.273,56329.61,64996.664
730,847,72115.68,74718.29,62031.27,79597.484
731,848,234204.7,224404.38,206907.17,271302.53
732,849,74124.23,69069.23,66048.0,87255.47
733,850,31521.682,33555.45,26188.05,34821.55
734,851,66972.875,63576.46,59769.383,77572.78
735,852,228817.14,243667.95,190672.42,252111.05
736,853,25067.795,27988.773,21781.32,25433.291
737,854,54737.17,51759.562,49250.24,63201.715
738,855,86606.336,82629.414,76353.016,100836.56
739,856,60350.062,64268.688,50702.305,66079.2
740,858,29853.932,33593.523,25229.434,30738.844
741,859,63834.55,69382.484,56278.34,65842.82
742,860,48171.01,48811.285,40992.934,54708.812
743,862,117654.87,123652.9,102387.055,126924.63
744,863,62746.113,68332.51,57181.973,62723.85
745,864,22063.531,24641.041,18609.002,22940.549
746,865,61611.375,59538.52,54999.28,70296.33
747,869,175661.19,180194.89,160820.05,185968.62
748,870,59894.332,65365.734,52308.86,62008.406
749,871,52502.277,56609.52,45069.6,55827.7
750,872,68665.17,71002.555,58472.82,76520.14
751,873,99928.586,98802.5,90125.83,110857.41
752,874,58392.37,60393.59,50940.105,63843.418
753,877,46299.582,44546.12,41168.043,53184.594
754,878,21620.412,21869.59,19000.516,23991.133
755,879,97862.53,99140.51,83894.26,110552.82
756,880,111631.336,111904.0,99479.6,123510.414
757,881,36602.52,34671.77,33032.523,42103.27
758,882,45016.426,48638.508,38234.99,48175.79
759,883,86615.04,90680.45,76444.26,92720.4
760,884,56513.766,58348.324,49697.46,61495.51
761,886,169152.11,188743.78,150033.6,168678.94
762,887,49321.53,48447.766,42154.73,57362.1
763,888,65666.74,66649.93,54981.44,75368.86
764,889,53636.61,55568.004,46067.223,59274.605
765,890,32154.883,37411.152,27435.662,31617.836
766,891,76917.18,75991.766,66777.16,87982.625
767,892,129101.48,129721.77,109229.68,148352.98
768,893,336603.06,360228.06,303933.34,345647.8
769,894,30707.57,37149.48,25217.441,29755.791
770,895,130581.72,133654.36,112845.35,145245.44
771,896,287086.9,287290.94,254004.6,319965.28
772,897,125145.35,126934.07,107355.93,141146.05
773,898,60894.44,67614.2,50228.77,64840.36
774,899,71766.56,74188.055,60586.105,80525.54
775,900,82997.16,79044.26,73320.125,96627.086
776,901,37529.746,37782.438,32733.69,42073.105
777,902,105500.78,106704.61,92418.74,117379.01
778,904,160657.55,149423.8,138274.45,194274.39
779,905,26334.922,29901.596,22222.244,26880.93
780,906,84092.336,89195.766,71011.16,92070.086
781,908,96375.4,94510.87,84397.914,110217.42
782,909,74490.086,74276.3,64305.434,84888.51
783,910,56550.016,61456.3,47591.785,60601.965
784,911,53981.92,52289.832,49935.09,59720.84
785,912,115198.48,108525.734,104143.25,132926.47
786,913,50786.547,55479.72,42774.684,54105.234
787,915,182595.89,190601.02,162006.38,195180.33
788,916,45309.832,45978.406,40879.07,49072.03
789,917,197119.02,196256.61,168353.34,226747.11
790,918,56945.566,60652.33,48857.477,61326.902
791,919,79741.92,87553.53,66890.22,84782.016
792,920,106990.77,120527.63,91067.21,109377.46
793,921,60989.75,64663.473,52355.332,65950.45
794,922,60617.69,61696.883,51903.473,68252.72
795,923,66566.85,70133.63,58924.645,70642.29
796,924,43959.098,44685.188,38193.316,48998.8
797,925,80018.44,79042.2,73417.87,87595.26
798,926,67995.1,72828.18,57990.156,73166.97
799,927,149485.17,159692.39,132410.1,156352.98
800,928,94081.1,95179.54,85806.18,101257.61
801,930,111271.62,119884.15,99366.28,114564.41
802,931,179477.81,196425.03,158133.84,183874.56
803,932,51580.465,55078.68,44846.406,54816.305
804,933,33689.684,36895.344,30099.97,34073.742
805,934,119820.15,125341.51,107930.52,126188.39
806,935,55147.062,55939.47,48620.1,60881.61
807,937,187231.12,182451.11,172057.08,207185.16
808,939,340075.3,363946.97,294150.06,362128.94
809,940,100574.76,103039.555,89344.46,109340.266
810,941,102757.086,103917.28,89069.97,115283.984
811,942,142251.2,144136.86,124391.77,158224.97
812,943,28327.197,30876.443,25830.238,28274.914
813,945,27340.947,29726.508,24282.328,28014.012
814,946,27141.94,28446.842,22478.846,30500.133
815,947,243563.92,254228.9,208685.58,267777.25
816,948,58719.566,57085.773,51378.383,67694.55
817,949,23110.795,25456.15,19329.844,24546.393
818,951,46641.99,46773.527,41282.66,51869.79
819,954,134819.98,134445.69,118618.88,151395.39
820,955,54156.723,53462.48,47932.523,61075.17
821,956,130143.71,130886.33,112436.0,147108.78
822,957,94528.62,100428.516,81621.555,101535.78
823,958,48689.37,48925.637,41823.348,55319.13
824,959,113666.1,118148.07,101426.516,121423.734
825,960,51158.188,51062.99,46428.17,55983.406
826,961,62469.22,59348.95,54146.887,73911.83
827,962,125296.85,121444.37,107805.21,146641.0
828,963,136521.19,139350.0,118928.07,151285.48
829,964,42754.293,49403.812,35983.637,42875.426
830,965,19561.61,21690.117,16151.314,20843.396
831,966,220734.64,215099.73,195695.38,251408.81
832,968,225440.86,223231.2,207448.95,245642.4
833,969,45717.582,45603.94,39693.88,51854.934
834,970,130531.18,125074.73,115375.02,151143.78
835,971,63067.36,70203.984,54046.35,64951.742
836,972,117351.73,122029.266,100770.68,129255.266
837,973,175289.69,179276.6,161254.1,185338.38
838,976,66297.45,71788.9,57349.758,69753.7
839,977,128867.71,127163.29,115459.8,143980.03
840,978,48227.547,55848.363,42527.207,46307.066
841,979,81723.96,86817.586,69860.336,88493.96
842,980,85359.055,89944.77,73819.945,92312.43
843,981,27726.568,28421.865,24450.781,30307.053
844,982,104576.28,102488.66,91330.14,119910.055
845,983,37937.105,39877.37,32422.494,41511.445
846,984,119252.9,115617.72,103597.26,138543.7
847,985,26767.729,28624.71,22593.463,29085.014
848,986,53250.363,54925.344,46314.457,58511.305
849,987,52889.67,58054.156,46961.48,53653.375
850,988,27324.314,28475.078,23441.232,30056.635
851,989,62765.223,67660.766,53432.0,67202.91
852,990,97280.0,100225.71,89325.23,102289.06
853,991,60416.72,57615.242,54988.38,68646.52
854,992,32377.389,34245.477,28379.21,34507.477
855,993,30671.256,32371.287,25237.127,34405.35
856,994,277178.38,297891.4,237012.19,296631.53
857,995,179260.36,181886.77,158067.25,197827.05
858,996,88803.43,90058.9,74157.875,102193.5
859,997,37244.77,34384.38,32283.39,45066.54
860,998,22258.4,27677.828,17090.188,22007.188
861,999,84490.98,89532.01,72952.72,90988.23
862,1000,134287.12,131722.19,118964.64,152174.53
863,1001,262626.84,272691.53,235994.14,279194.8
864,1002,49058.062,48993.832,42301.25,55879.113
865,1003,82936.086,87777.26,75261.31,85769.69
866,1004,34882.92,40416.82,30569.627,33662.32
867,1005,206573.83,211055.67,178190.73,230475.11
868,1006,43777.316,42981.8,38165.438,50184.715
869,1009,22881.135,24468.623,20346.984,23827.793
870,1010,248192.17,255241.34,226190.14,263144.97
871,1011,180740.11,174218.53,156097.28,211904.48
872,1012,61747.715,68327.555,51726.062,65189.52
873,1014,39853.434,42472.84,34542.324,42545.14
874,1015,160030.12,157647.03,143814.23,178629.14
875,1016,105865.0,104614.18,93232.125,119748.7
876,1017,229086.14,224925.39,208148.72,254184.31
877,1018,70873.43,69103.89,65170.918,78345.48
878,1019,73688.84,73882.84,63961.297,83222.38
879,1020,222573.92,221687.3,194284.6,251749.88
880,1021,39027.49,39187.47,34100.316,43794.69
881,1022,148938.44,153324.88,127261.9,166228.52
882,1023,58297.113,57464.24,51956.69,65470.406
883,1024,87223.02,83047.31,75402.086,103219.66
884,1026,64884.48,61260.85,57817.906,75574.69
885,1028,46199.215,46801.125,40110.57,51685.94
886,1029,93486.85,99474.52,81748.805,99237.25
887,1030,27164.525,30935.38,23212.363,27345.832
888,1031,28461.555,28905.469,24633.453,31845.744
889,1032,46369.137,50158.617,39367.25,49581.53
890,1033,226953.88,223709.89,206419.88,250731.88
891,1035,69680.19,70288.484,60687.477,78064.6
892,1037,54966.316,62791.824,47590.21,54516.918
893,1038,37842.777,42994.484,33474.84,37059.0
894,1040,126959.85,131542.39,109912.445,139424.7
895,1041,89974.69,94832.38,80817.46,94274.234
896,1042,26582.385,29330.854,23077.47,27338.828
897,1043,40866.73,46208.63,36835.844,39555.723
898,1044,73820.45,73417.87,61962.688,86080.8
899,1045,40523.02,42002.715,33948.41,45617.94
900,1046,145442.12,145051.3,125639.414,165635.67
901,1047,36585.27,37390.336,32396.059,39969.42
902,1048,198371.17,205090.31,172416.23,217606.9
903,1049,172301.81,171204.08,151474.28,194227.05
904,1050,23700.928,24463.67,21056.418,25582.697
905,1051,26648.564,28070.59,23861.617,28013.486
906,1052,40894.543,43574.46,36196.664,42912.5
907,1053,21888.834,23339.748,17658.64,24668.113
908,1054,55364.043,56334.953,46908.137,62849.04
909,1055,88869.19,97677.07,79265.914,89664.586
910,1056,22774.688,27301.629,18086.377,22936.057
911,1057,58752.95,59770.71,52137.496,64350.637
912,1058,60252.27,59951.24,53628.715,67176.86
913,1060,76610.26,76960.93,69395.76,83474.1
914,1061,106947.15,104606.19,94327.11,121908.125
915,1062,134524.55,139032.2,113554.45,150986.98
916,1063,103892.414,98338.14,90780.96,122558.17
917,1064,186696.05,187366.88,163853.17,208868.08
918,1066,371912.53,403621.53,327999.6,384116.47
919,1067,128386.375,124726.72,121277.05,139155.34
920,1068,207383.55,211973.2,187424.33,222753.11
921,1070,45161.42,47957.703,39694.82,47831.74
922,1071,41960.918,43332.254,36116.34,46434.152
923,1072,227947.5,246892.03,207618.42,229332.1
924,1074,54718.707,56324.363,46737.086,61094.68
925,1075,70247.06,69821.87,61463.137,79456.18
926,1076,95099.9,101353.555,85639.68,98306.47
927,1077,60967.035,65320.137,51300.76,66280.21
928,1078,85938.836,90012.695,73027.07,94776.75
929,1079,139899.7,147309.12,116677.23,155712.75
930,1080,108025.25,108457.69,95491.44,120126.64
931,1081,197022.2,205357.39,176283.39,209425.81
932,1083,45111.13,44466.273,39557.668,51309.45
933,1084,96556.27,98996.24,89570.19,101102.36
934,1085,95065.88,96988.05,88596.33,99613.29
935,1086,57829.312,63251.11,50653.87,59582.957
936,1087,208358.89,209645.0,187336.05,228095.62
937,1088,62814.984,63146.31,55345.555,69953.09
938,1090,44413.547,44756.594,39686.94,48797.105
939,1091,313688.28,322355.75,277843.12,340866.0
940,1092,34113.184,35951.832,30358.793,36028.93
941,1095,161642.52,160416.17,142500.23,182011.14
942,1096,36798.11,42026.855,31294.52,37072.953
943,1097,64791.67,71327.59,59272.68,63774.746
944,1098,172080.61,175712.2,154089.62,186440.0
945,1100,31405.307,32006.428,27598.42,34611.074
946,1101,27574.531,30469.506,23480.07,28774.018
947,1102,57671.668,59103.277,49425.625,64486.09
948,1103,351650.6,360486.56,316485.4,377979.78
949,1104,61339.465,61416.62,52698.92,69902.84
950,1105,44230.66,44571.297,39582.066,48538.63
951,1107,98940.01,95783.78,87014.01,114022.24
952,1108,38734.996,38911.79,34388.24,42904.96
953,1110,60272.504,66802.09,53007.688,61007.734
954,1111,76395.46,75109.945,69080.65,84995.77
955,1112,132928.3,145705.19,125749.29,127330.44
956,1113,35043.293,36819.965,30489.549,37820.355
957,1115,140748.39,140489.1,124816.555,156939.5
958,1116,41883.484,44079.168,35693.062,45878.22
959,1117,67569.35,65424.562,56345.203,80938.29
960,1118,141306.56,141826.7,121766.09,160326.88
961,1119,168283.94,160562.2,148221.66,196067.95
962,1120,51940.844,51328.75,45864.715,58629.066
963,1121,202738.25,207481.23,173571.0,227162.5
964,1122,35868.125,35582.094,31479.666,40542.62
965,1123,79482.62,86570.82,68742.36,83134.65
966,1125,104204.26,106840.51,90248.805,115523.46
967,1127,185001.92,177021.58,167111.89,210872.3
968,1128,167004.73,170469.73,141349.25,189195.22
969,1129,158261.77,157948.12,147283.23,169553.9
970,1130,78404.22,85684.09,67992.27,81536.27
971,1131,55481.81,54645.543,50273.633,61526.254
972,1132,202640.14,207530.75,170745.66,229644.02
973,1133,105528.48,103049.47,93075.86,120460.09
974,1134,130545.69,125788.04,115623.11,150225.92
975,1135,169647.81,169462.05,152066.06,187415.33
976,1136,48046.715,51828.555,44126.113,48185.465
977,1137,139851.12,150420.48,123259.734,145873.17
978,1138,83505.69,86899.84,73142.69,90474.53
979,1139,70040.75,67655.71,64223.816,78242.71
980,1140,65401.05,67664.414,59050.434,69488.31
981,1141,37189.375,39889.59,32025.623,39652.918
982,1142,184233.12,192267.64,158095.52,202336.25
983,1143,54368.7,58684.266,48553.258,55868.574
984,1144,67538.09,67214.07,59532.69,75867.52
985,1146,28371.61,30356.781,25403.533,29354.52
986,1147,36435.887,38068.676,30489.549,40749.426
987,1149,39295.12,40478.14,34273.62,43133.6
988,1150,30500.736,32599.438,27130.867,31771.906
989,1152,75762.25,76107.4,63754.176,87425.164
990,1154,47704.01,50594.496,43092.805,49424.742
991,1155,55233.047,54301.094,49680.055,61717.99
992,1157,79364.19,76193.03,68777.664,93121.88
993,1158,70517.98,71686.91,60193.984,79673.055
994,1159,18762.004,20348.71,16223.911,19713.39
995,1160,48227.457,58820.758,40951.95,44909.664
996,1161,72513.63,72485.11,66865.72,78190.086
997,1162,69690.805,73091.25,60769.66,75211.516
998,1163,176097.75,163255.02,157734.94,207303.28
999,1165,158950.45,161536.66,139776.75,175537.95
1000,1166,187552.25,185136.31,165413.3,212107.11
1001,1167,31974.492,33967.742,29945.86,32009.877
1002,1168,39063.957,43769.508,34436.87,38985.504
1003,1169,140311.12,143376.95,124124.016,153432.4
1004,1170,98992.4,92605.71,90389.14,113982.33
1005,1171,159978.27,154164.05,142912.69,182858.03
1006,1172,103559.1,103645.77,91765.45,115266.08
1007,1174,490496.0,527502.4,437178.1,506807.53
1008,1176,44616.44,47147.652,38493.195,48208.484
1009,1177,185940.3,198268.38,162620.1,196932.38
1010,1178,40344.543,42906.18,33857.633,44269.81
1011,1179,61356.02,62682.016,52720.555,68665.49
1012,1181,92967.57,93711.14,83969.164,101222.41
1013,1182,299346.53,300153.4,273048.2,324838.03
1014,1183,126290.48,129172.17,106944.09,142755.19
1015,1184,67811.74,70280.87,55930.18,77224.19
1016,1185,80539.03,76369.375,68697.83,96549.88
1017,1187,32544.186,33555.45,28860.66,35216.445
1018,1188,33603.266,39412.207,28252.646,33144.95
1019,1189,74661.02,72094.57,67000.36,84888.13
1020,1190,177779.2,203920.2,148443.3,180974.16
1021,1191,147491.7,147324.73,130282.875,164867.5
1022,1192,38555.312,39932.773,32904.324,42828.848
1023,1193,58819.375,56591.977,53613.16,66252.98
1024,1194,25589.912,29388.227,21319.098,26062.412
1025,1195,65459.324,67867.32,54895.633,73615.01
1026,1197,57008.645,54720.727,49804.1,66501.12
1027,1198,61825.58,59152.05,57315.53,69009.16
1028,1200,55594.418,58828.625,47914.117,60040.516
1029,1201,110371.414,109320.06,97020.836,124773.336
1030,1202,103614.086,100225.984,93983.44,116632.84
1031,1203,299416.62,304991.78,274252.22,319005.88
1032,1204,254887.69,247268.92,231589.73,285804.4
1033,1205,52003.473,50468.492,45319.72,60222.21
1034,1206,62754.688,66069.7,53254.664,68939.695
1035,1207,127625.445,128386.35,107877.125,146612.88
1036,1209,86267.48,86661.8,72344.64,99795.99
1037,1210,51993.72,54802.805,45587.914,55590.434
1038,1211,150862.08,147829.78,135918.89,168837.53
1039,1212,130178.47,136721.22,114696.055,139118.12
1040,1214,85076.586,81589.805,73973.016,99666.95
1041,1215,120944.9,140764.56,104749.67,117320.47
1042,1216,123857.22,127219.08,109459.78,134892.8
1043,1217,26764.564,29305.916,24109.727,26878.057
1044,1218,121802.414,114921.766,109121.54,141363.95
1045,1219,79742.305,78276.46,71556.29,89394.17
1046,1220,57857.543,62298.727,48361.88,62912.008
1047,1221,49576.97,54651.07,44185.93,49893.906
1048,1222,59166.188,60111.79,51306.0,66080.78
1049,1223,74635.16,70498.836,69162.734,84243.9
1050,1224,132343.11,130304.95,116325.64,150398.72
1051,1225,51424.766,50574.14,47189.125,56511.035
1052,1227,302483.25,305835.84,262559.2,339054.72
1053,1228,89410.9,88580.42,73162.73,106489.55
1054,1229,66063.97,56707.902,59899.438,81584.57
1055,1230,214344.5,209606.28,189993.75,243433.47
1056,1231,35911.76,40404.06,31550.291,35780.938
1057,1232,155593.31,157732.53,138142.95,170904.45
1058,1233,141441.56,145191.16,126001.59,153131.95
1059,1235,179204.17,181466.08,155237.77,200908.69
1060,1236,256896.39,279407.88,231673.75,259607.58
1061,1237,209769.62,214980.28,186212.56,228116.06
1062,1238,98377.836,100824.85,87711.5,106597.15
1063,1239,109787.63,109231.53,99770.64,120360.73
1064,1240,75051.23,74033.445,65111.414,86008.83
1065,1241,89187.625,90657.49,80882.21,96023.18
1066,1242,135541.98,133168.94,119170.31,154286.69
1067,1243,75556.74,70951.96,67596.734,88121.52
1068,1244,30860.111,37758.86,25409.945,29411.533
1069,1245,49554.53,55929.742,43427.484,49306.367
1070,1248,103778.914,105582.54,92172.09,113582.11
1071,1249,103087.625,97273.0,90780.96,121208.9
1072,1250,68325.805,70065.37,62976.2,71935.836
1073,1251,57573.816,58987.336,50420.54,63313.582
1074,1252,58355.062,56255.293,50365.395,68444.5
1075,1253,55603.34,55286.09,50909.305,60614.63
1076,1255,493833.66,544814.44,426024.84,510661.75
1077,1256,191405.86,198474.16,164880.73,210862.7
1078,1257,65968.766,63964.55,56442.83,77498.92
1079,1258,38739.516,40075.84,33089.887,43052.816
1080,1259,85291.38,88206.5,75748.85,91918.82
1081,1260,122364.195,123540.89,105382.125,138169.58
1082,1261,39958.516,43591.35,34808.41,41475.785
1083,1262,27430.791,30533.318,23814.549,27944.512
1084,1263,103292.37,98396.695,90780.96,120699.43
1085,1264,118440.48,115070.82,101534.375,138716.27
1086,1265,392827.53,410717.0,339776.8,427988.84
1087,1266,317591.5,325436.0,278668.66,348669.9
1088,1268,126238.21,122687.81,109090.516,146936.3
1089,1269,485372.4,521433.44,429521.1,505162.78
1090,1270,100414.27,105180.73,88070.92,107991.14
1091,1271,79641.945,80794.195,72119.66,86012.01
1092,1272,58127.168,60908.273,52104.58,61368.645
1093,1273,43388.996,44521.984,37038.434,48606.566
1094,1275,132981.25,133438.52,116840.05,148665.2
1095,1276,45452.418,45278.652,40860.766,50217.83
1096,1277,20146.229,21685.158,18307.703,20445.826
1097,1278,63346.168,70421.81,53462.074,66154.61
1098,1280,58100.996,53810.46,53530.89,66961.63
1099,1281,160099.17,166144.6,139932.05,174220.88
1100,1282,48194.707,45113.92,42964.09,56506.117
1101,1284,100283.46,102656.62,88600.016,109593.74
1102,1285,38235.332,40084.027,33611.668,41010.3
1103,1286,143631.47,146226.78,121371.875,163295.75
1104,1288,31981.021,31972.596,28195.14,35775.324
1105,1289,33547.535,37875.844,28927.266,33839.504
1106,1290,66960.38,65941.11,57770.324,77169.7
1107,1291,90747.62,101989.46,74593.98,95659.41
1108,1293,58797.793,66118.3,48409.348,61865.74
1109,1294,124514.09,129961.19,111279.89,132301.2
1110,1295,56679.996,59196.207,50543.97,60299.81
1111,1296,96322.31,97393.1,85680.87,105892.98
1112,1297,40113.215,46351.91,34052.13,39935.6
1113,1299,92996.47,89742.04,83530.45,105716.914
1114,1300,35022.066,37080.773,29883.15,38102.277
1115,1301,42928.02,42852.53,39543.203,46388.332
1116,1302,49709.484,55443.918,43367.527,50317.008
1117,1303,62765.56,69102.11,54683.734,64510.832
1118,1304,58451.125,57544.688,51247.887,66560.8
1119,1305,56875.797,54992.543,52502.766,63132.074
1120,1306,100071.88,93791.09,89847.16,116577.41
1121,1307,23475.678,26488.004,19379.814,24559.209
1122,1309,69862.27,72577.31,59137.816,77871.69
1123,1310,67425.85,69665.18,57933.883,74678.5
1124,1311,88817.54,94603.77,78859.96,92988.9
1125,1312,60890.25,58713.645,54684.18,69272.914
1126,1313,75692.63,71370.53,64062.59,91644.79
1127,1315,200515.94,207227.2,171837.83,222482.78
1128,1316,131567.77,132713.16,117053.81,144936.34
1129,1318,159598.17,164619.95,142030.33,172144.2
1130,1319,110436.21,109113.5,96046.266,126148.875
1131,1320,127143.04,132342.69,110113.25,138973.17
1132,1323,71072.93,72212.766,62706.36,78299.67
1133,1324,314397.78,325645.1,275992.38,341555.9
1134,1325,66155.0,66600.92,56933.09,74930.98
1135,1326,206887.83,216061.08,177893.62,226708.84
1136,1327,65433.125,71127.49,56122.46,69049.43
1137,1328,24088.307,25275.834,21293.88,25695.205
1138,1329,75593.71,75164.26,65812.7,85804.15
1139,1330,121556.44,124615.984,104010.39,136042.94
1140,1331,35599.23,37733.484,31267.146,37797.05
1141,1332,45294.99,47579.484,39161.633,49143.848
1142,1333,45574.887,46651.086,39885.223,50188.336
1143,1336,48965.035,46241.477,43166.22,57487.41
1144,1337,143461.55,148447.53,130202.69,151734.39
