,cod_loja,faturamento,jan,fev,mar
581,684,64522.406,67851.91,54597.066,71118.26
582,686,21503.389,24022.637,18543.82,21943.705
583,687,165944.86,161135.08,150457.78,186241.67
584,688,51507.09,51507.52,45633.074,57380.668
585,689,123493.82,116888.53,108183.24,145409.69
586,690,75901.375,80305.4,66566.06,80832.664
587,691,57486.926,61170.777,50952.797,60337.207
588,692,40266.31,40463.938,35162.496,45172.492
589,693,468377.84,490090.84,417825.4,497217.2
590,694,34681.31,33637.844,30640.008,39766.074
591,695,70274.336,70670.99,61093.117,79058.88
592,696,28959.291,29971.51,25169.957,31736.402
593,697,151064.77,154506.77,131876.86,166810.66
594,698,58673.906,53485.348,53695.23,68841.15
595,699,188067.73,207938.42,164627.92,191636.86
596,700,265025.34,274922.7,231680.31,288473.06
597,701,100729.73,105576.83,88767.92,107844.44
598,702,101843.27,108428.5,90078.39,107022.91
599,703,179731.33,175956.67,159788.62,203448.69
600,704,153444.73,157754.83,137828.56,164750.83
601,705,39161.668,40419.227,34189.203,42876.57
602,706,53469.605,55684.395,46018.125,58706.297
603,707,97555.48,98049.71,82622.65,111994.09
604,708,72019.07,73321.266,65600.086,77135.88
605,709,78343.78,73882.08,67969.914,93179.336
606,710,93330.72,97155.24,80597.61,102239.31
607,711,31192.787,32871.43,27918.559,32788.375
608,712,154195.89,168512.56,134505.92,159569.2
609,713,134771.12,137454.45,119045.414,147813.5
610,714,86117.164,83188.74,73958.266,101204.51
611,716,176416.75,185654.58,149309.1,194286.55
612,717,56660.707,62628.406,49753.258,57600.457
613,718,31472.25,35266.082,27408.209,31742.465
614,719,142960.23,149415.75,127222.92,152241.98
615,720,235825.67,238136.39,204653.92,264686.66
616,721,109352.91,113708.63,94190.11,120159.98
617,722,108028.77,106539.29,95822.375,121724.67
618,723,125898.27,128380.33,109146.04,140168.45
619,724,204560.8,205832.61,178178.78,229670.98
620,725,70458.63,75554.83,64352.285,71468.78
621,726,72431.086,69064.56,64180.26,84048.44
622,727,105407.75,104961.13,92084.73,119177.4
623,728,366018.34,400709.2,319034.34,378311.44
624,729,82151.31,86011.57,68443.09,91999.29
625,731,278307.88,282795.97,253439.66,298687.97
626,732,65041.203,67534.81,55993.383,71595.414
627,734,86218.414,91790.414,76927.39,89937.42
628,735,59948.293,59527.37,55357.47,64960.03
629,736,55186.074,56405.434,47937.633,61215.15
630,737,57096.926,56373.93,51136.727,63780.13
631,738,126238.69,124013.79,107780.57,146921.72
632,739,67041.38,67001.31,55794.43,78328.4
633,740,49204.566,58557.785,43845.78,45210.14
634,741,35727.64,40736.55,29786.418,36659.95
635,742,129285.26,131264.52,112605.93,143985.34
636,743,90340.195,90262.35,78177.79,102580.445
637,744,93486.74,104250.79,98675.586,77533.836
638,745,42364.215,43915.742,34973.348,48203.547
639,746,36779.582,40590.77,30959.002,38788.98
640,747,43548.613,50064.418,37710.035,42871.39
641,748,41747.754,47304.8,36651.74,41286.723
642,749,360400.6,390507.75,320369.03,370325.03
643,751,16845.426,18355.055,15924.237,16256.983
644,752,33269.516,34807.066,28578.021,36423.46
645,753,18944.436,20441.041,18750.604,17641.658
646,754,44731.33,45329.523,37864.504,50999.953
647,755,28846.133,30951.027,24338.682,31248.69
648,757,88771.54,94904.164,80574.83,90835.625
649,759,193681.92,200540.75,162769.31,217735.7
650,760,209452.67,212192.17,179838.38,236327.42
651,761,26433.338,30085.938,21567.146,27646.932
652,762,30266.826,32665.371,26760.537,31374.572
653,763,162933.73,161358.38,150733.8,176708.98
654,764,136193.25,141241.06,116902.54,150436.14
655,765,105246.52,107049.125,90376.78,118313.64
656,766,63109.176,68168.77,52663.445,68495.32
657,767,175403.88,179530.03,156403.75,190277.84
658,768,67858.06,66547.05,59267.51,77759.63
659,769,34663.203,34697.387,31058.945,38233.28
660,770,109673.69,115127.18,94924.97,118968.89
661,772,27395.396,29641.996,22998.295,29545.895
662,773,159785.7,158262.05,142118.78,178976.3
663,774,50775.316,51856.145,45535.66,54934.152
664,775,50906.434,51881.566,46548.027,54289.703
665,776,62828.566,65472.168,54578.34,68435.195
666,778,44041.285,44820.03,39517.027,47786.797
667,779,14059.185,13630.295,11954.151,16593.107
668,780,55499.527,56432.426,49606.562,60459.598
669,781,37246.37,39453.87,31671.502,40613.742
670,782,52241.652,50808.504,46953.695,58962.754
671,783,371549.34,432572.38,316775.66,365299.97
672,784,60872.203,61986.914,52265.117,68364.58
673,785,45099.59,46616.816,40710.664,47971.285
674,786,93074.125,104446.8,88865.53,85910.06
675,787,126108.25,126914.336,109350.98,142059.44
676,788,55232.188,63866.926,48724.254,53105.387
677,789,44747.188,49273.062,39081.418,45887.082
678,790,222638.5,252285.7,189803.08,225826.7
679,792,31208.256,31658.814,27218.932,34747.016
680,793,42076.62,43119.754,36563.633,46546.465
681,794,59709.28,58207.637,53204.55,67715.65
682,795,19848.75,21827.207,16530.088,21188.951
683,796,86782.055,91198.69,76132.5,93014.96
684,797,54063.72,58068.055,47063.902,57059.207
685,798,42265.496,43398.91,37094.06,46303.51
686,799,360862.75,376043.8,324538.7,382005.8
687,800,179469.5,171312.73,161032.06,206063.67
688,801,71326.875,70080.94,64930.855,78968.82
689,802,215066.06,224261.73,189561.9,231374.56
690,803,135712.62,134635.4,121357.016,151145.47
691,804,31970.672,32897.156,27493.336,35521.523
692,805,94113.71,95523.88,81006.59,105810.64
693,806,45864.543,53041.01,44619.96,39932.664
694,807,147814.25,152849.12,132386.03,158207.58
695,808,40972.945,41673.777,34946.414,46298.65
696,809,156476.05,166296.38,144756.02,158375.77
697,810,59651.188,61360.082,51919.465,65674.016
698,811,45054.76,44723.32,40032.734,50408.227
699,814,36458.047,37269.69,31673.244,40431.2
700,815,41756.797,43112.727,36130.68,46026.98
701,816,27518.912,31667.18,24007.17,26882.379
702,817,43654.37,44477.105,38013.99,48472.01
703,818,84773.625,80995.32,74716.6,98608.945
704,819,35935.81,38409.723,31714.732,37682.973
705,821,66298.875,59959.746,60898.0,78038.875
706,822,56935.527,56071.934,50579.445,64155.203
707,823,66153.26,64578.875,58328.535,75552.37
708,824,75572.49,79605.39,64264.523,82847.58
709,825,87288.055,88839.54,76561.195,96463.414
710,826,152195.02,150357.88,132697.55,173529.64
711,827,35868.254,37563.562,33012.46,37028.742
712,828,47940.17,49238.375,40934.67,53647.465
713,829,110417.19,108558.02,97295.24,125398.305
714,830,136383.88,153324.86,124031.98,131794.8
715,831,54981.703,54886.812,48947.707,61110.598
716,832,30798.396,32680.521,26094.248,33620.414
717,833,36524.832,37551.082,31929.51,40093.906
718,834,57548.723,60189.625,51214.047,61242.5
719,835,103553.04,97728.88,91558.95,121371.29
720,836,74690.234,75668.836,67115.35,81286.516
721,837,92390.24,91782.28,81670.836,103717.59
722,838,48463.152,51881.98,43292.496,50214.973
723,839,56778.938,64878.406,51303.098,54155.312
724,840,50292.8,53986.85,44696.555,52195.008
725,842,40126.58,46589.56,35063.57,38726.605
726,843,103662.81,98120.83,91613.8,121253.83
727,844,164889.83,182440.38,145498.52,166730.62
728,845,88208.37,99392.8,80340.305,84891.99
729,846,61895.88,63213.55,56240.312,66233.78
730,847,72082.54,74564.07,62013.855,79669.7
731,848,234378.58,224540.98,207867.34,270727.4
732,849,71154.76,67261.09,62218.355,83984.81
733,850,31246.562,33123.332,26121.287,34495.066
734,851,65770.875,62946.242,58658.07,75708.31
735,852,234501.75,245528.78,198950.88,259025.6
736,853,25574.773,27407.656,22327.162,26989.5
737,854,53430.24,50914.973,47762.977,61612.766
738,855,86517.09,82453.33,76893.125,100204.836
739,856,60494.332,64470.973,50797.79,66214.234
740,858,29847.594,33232.07,25659.395,30651.316
741,859,63824.734,69290.69,55827.6,66355.914
742,860,47847.02,47491.797,40977.81,55071.445
743,862,115536.15,120131.35,102105.95,124371.11
744,863,63589.926,68718.914,58668.746,63382.117
745,864,22277.338,25193.21,17565.965,24072.838
746,865,61479.375,59527.688,54954.54,69955.91
747,869,175824.89,182977.25,158478.03,186019.4
748,870,59180.332,65342.83,51381.523,60816.64
749,871,52693.137,56306.05,45944.195,55829.156
750,872,68672.66,70823.555,58488.633,76705.79
751,873,99826.21,97559.65,91056.94,110862.016
752,874,58647.613,60326.434,51660.3,63956.117
753,877,47485.746,44401.215,41671.12,56384.895
754,878,21965.703,23391.83,18761.766,23743.516
755,879,97619.9,97925.04,85185.26,109749.41
756,880,111539.01,112086.71,99052.09,123478.22
757,881,36718.203,35070.69,32804.21,42279.707
758,882,45131.996,48792.688,38362.08,48241.215
759,883,86817.76,90490.36,76211.67,93751.24
760,884,56298.766,58779.156,49311.11,60806.035
761,886,166797.39,188558.58,146545.73,165287.86
762,887,49435.316,48843.832,42218.89,57243.24
763,888,65662.414,66523.24,55488.45,74975.56
764,889,53779.996,55518.555,46509.418,59312.016
765,890,32083.65,37186.75,26787.852,32276.355
766,891,77114.46,75730.74,67242.76,88369.87
767,892,128970.79,129584.19,109204.08,148124.12
768,893,337291.03,363542.44,302086.2,346244.44
769,894,31342.135,37965.598,25250.492,30810.314
770,895,130534.73,134077.77,112505.15,145021.3
771,896,288340.25,287319.97,253342.5,324358.28
772,897,125219.54,127181.26,107409.32,141068.05
773,898,60489.11,67041.78,49662.105,64763.44
774,899,71467.66,74425.23,59928.254,80049.49
775,900,82923.36,78802.31,73337.94,96629.83
776,901,38013.812,38538.332,33228.664,42274.44
777,902,105761.4,107227.57,92848.305,117208.31
778,904,161896.83,150408.52,138422.6,196859.39
779,905,26189.469,29791.014,22226.277,26551.113
780,906,84337.914,89009.64,71333.26,92670.83
781,908,96548.88,94873.44,84189.086,110584.12
782,909,74463.88,74428.8,63942.438,85020.42
783,910,56716.38,61436.83,47601.12,61111.184
784,911,53910.906,52881.777,49397.812,59453.117
785,912,115511.086,109234.57,104156.27,133142.39
786,913,51120.848,56129.785,43097.508,54135.254
787,915,182790.0,192251.86,162016.72,194101.45
788,916,44894.312,45335.918,40843.31,48503.715
789,917,195919.61,198023.38,166326.75,223408.7
790,918,52515.44,53615.215,45740.152,58190.965
791,919,80310.445,86951.4,66954.414,87025.54
792,920,106122.75,120291.92,91011.08,107065.25
793,921,61611.004,64633.676,52436.863,67762.48
794,922,60328.562,61295.312,52170.656,67519.71
795,923,68102.97,70527.29,59643.92,74137.69
796,924,43814.363,44854.56,38236.35,48352.19
797,925,80074.836,79263.66,72952.23,88008.63
798,926,67708.79,73336.6,57415.89,72373.87
799,927,150559.3,161982.36,134022.08,155673.44
800,928,94489.375,95238.81,86362.86,101866.46
801,930,112234.98,121025.4,99776.04,115903.516
802,931,181155.0,198062.11,159956.06,185446.83
803,932,51510.984,55656.957,44639.67,54236.324
804,933,33278.707,36073.527,29541.654,34220.94
805,934,118472.41,124157.32,105866.66,125393.24
806,935,55397.387,56014.797,48405.824,61771.53
807,937,187303.17,182733.84,170809.23,208366.45
808,939,340221.66,362384.38,296771.0,361509.56
809,940,100510.914,103983.43,88705.375,108843.94
810,941,102522.71,104434.69,88809.25,114324.2
811,942,141149.0,144337.83,122259.91,156849.27
812,943,28470.846,30544.812,25688.965,29178.764
813,945,27255.666,29258.674,23993.37,28514.953
814,946,27006.768,28292.21,22491.36,30236.734
815,947,246326.7,255109.6,210363.94,273506.56
816,948,59373.844,58387.53,51419.133,68314.87
817,949,23357.943,26340.775,19667.963,24065.086
818,951,47782.49,46780.52,41743.227,54823.72
819,954,134541.95,133292.31,118643.62,151689.95
820,955,54093.594,52843.84,47656.336,61780.617
821,956,129807.56,130851.2,112199.57,146371.92
822,957,94648.98,100194.92,81942.41,101809.61
823,958,49950.14,50303.305,42601.242,56945.88
824,959,115964.46,119558.17,103711.73,124623.48
825,960,48649.605,50566.74,41969.9,53412.168
826,961,62469.01,59658.086,53904.01,73844.94
827,962,125042.26,121462.67,107847.01,145817.1
828,963,136699.48,139867.48,120058.695,150172.27
829,964,42513.895,49188.113,35694.734,42658.836
830,965,18601.037,20552.625,16231.661,19018.826
831,966,219744.62,213413.48,194777.31,251043.03
832,968,225264.06,225269.73,205987.44,244535.0
833,969,45973.832,45274.55,40398.61,52248.348
834,970,128754.625,124633.91,113009.82,148620.17
835,971,62561.88,69940.11,53713.97,64031.56
836,972,113547.28,122492.81,100150.875,117998.15
837,973,175364.62,179261.31,160816.16,186016.38
838,976,65819.09,71214.234,56626.344,69616.7
839,977,126466.1,123976.766,110295.83,145125.7
840,978,49651.47,59037.504,43609.02,46307.887
841,979,81448.51,85822.24,69986.1,88537.18
842,980,85017.76,89370.32,73950.54,91732.41
843,981,27830.1,28296.004,24646.816,30547.477
844,982,104128.49,101847.19,90799.13,119739.16
845,983,38011.66,41873.71,32212.95,39948.32
846,984,121011.02,115861.055,107912.46,139259.53
847,985,26706.86,28412.887,22491.36,29216.328
848,986,53275.152,55032.695,46318.33,58474.426
849,987,51999.016,56589.785,45333.652,54073.605
850,988,27607.758,29109.78,23673.86,30039.633
851,989,62395.645,68083.664,52770.445,66332.83
852,990,98700.44,101524.766,91878.28,102698.26
853,991,61117.06,57853.258,55670.176,69827.734
854,992,31536.932,33792.094,27492.455,33326.25
855,993,30778.35,32552.117,25655.85,34127.074
856,994,283792.03,304452.28,240964.73,305959.12
857,995,178542.75,184572.27,153216.94,197839.05
858,996,88939.94,90058.12,74713.71,102047.984
859,997,36334.63,32968.336,31540.955,44494.605
860,998,20919.012,25980.771,15924.237,20852.027
861,999,83536.984,89473.164,71496.4,89641.39
862,1000,134738.98,132236.89,118821.18,153158.9
863,1001,259708.92,270225.6,231194.36,277706.78
864,1002,49022.48,48975.48,42064.125,56027.832
865,1003,82808.59,87815.945,76043.9,84565.945
866,1004,34818.957,40606.344,30743.887,33106.64
867,1005,206407.33,210810.02,178687.98,229723.97
868,1006,43045.016,42886.758,38054.63,48193.66
869,1009,22243.643,23482.332,19298.816,23949.781
870,1010,248030.38,252583.27,229028.38,262479.5
871,1011,181224.11,176056.83,154784.78,212830.67
872,1012,63531.688,68474.7,54043.61,68076.74
873,1014,39825.98,42172.895,34673.992,42631.05
874,1015,160641.9,157825.86,144175.25,179924.6
875,1016,106152.15,104993.32,93919.5,119543.61
876,1017,228383.88,223453.53,207867.34,253830.78
877,1018,72566.21,69726.28,66200.6,81771.766
878,1019,73966.64,74487.836,63313.688,84098.39
879,1020,222950.89,221507.47,195742.1,251603.11
880,1021,39506.95,38920.703,35610.168,43989.973
881,1022,149805.2,153270.58,126703.94,169441.12
882,1023,57680.363,57031.66,50869.85,65139.582
883,1024,88149.75,83613.28,77047.414,103788.56
884,1026,64795.23,61209.18,57288.484,75888.02
885,1028,46210.24,46699.69,40332.664,51598.367
886,1029,93205.055,101344.195,80843.125,97427.85
887,1030,27212.307,31217.924,23433.293,26985.707
888,1031,28598.18,28682.666,25138.379,31973.492
889,1032,48988.875,50869.453,43564.203,52532.96
890,1033,225382.7,227564.17,202311.2,246272.78
891,1035,69349.43,69676.25,60763.797,77608.25
892,1037,54840.668,62607.137,47371.965,54542.89
893,1038,37893.95,43103.336,33400.984,37177.53
894,1040,128619.56,135559.2,111119.97,139179.53
895,1041,87432.69,90280.375,78928.1,93089.61
896,1042,26692.799,29123.293,23333.5,27621.607
897,1043,41976.047,47443.043,37553.38,40931.715
898,1044,74171.47,73128.734,63048.97,86336.7
899,1045,40803.77,42431.227,34027.785,45952.293
900,1046,145154.58,145252.73,125748.21,164462.8
901,1047,36577.3,36697.273,32813.633,40221.0
902,1048,199291.64,206085.36,174239.6,217550.02
903,1049,172495.22,170620.4,150797.61,196067.66
904,1050,21968.148,21883.363,18445.805,25575.28
905,1051,26443.943,27905.947,23443.783,27982.096
906,1052,41773.473,44227.926,36576.926,44515.562
907,1053,21791.861,23237.244,17635.598,24502.738
908,1054,55250.09,55902.375,47301.22,62546.668
909,1055,89620.336,98290.19,79789.875,90780.93
910,1056,23071.828,27736.834,17804.922,23673.73
911,1057,58872.3,59815.402,52011.47,64790.03
912,1058,60404.28,59949.36,53915.68,67347.81
913,1060,76600.21,76677.86,70025.625,83097.15
914,1061,107425.68,104891.695,94644.02,122741.305
915,1062,134844.83,140149.84,113621.67,150762.95
916,1063,104136.78,99488.61,90958.38,121963.34
917,1064,187350.42,187043.33,164201.94,210806.0
918,1066,372008.4,402025.22,327147.28,386852.8
919,1067,127417.41,125968.79,121534.57,134748.86
920,1068,209553.98,211437.44,189226.58,227997.95
921,1070,45960.16,47951.36,40675.5,49253.63
922,1071,42129.77,43404.695,36024.46,46960.152
923,1072,222003.17,244494.92,197913.19,223601.38
924,1074,54975.582,56105.168,47196.26,61625.312
925,1075,69706.164,68817.67,60869.03,79431.78
926,1076,94441.38,100989.12,84144.99,98190.055
927,1077,61207.125,65104.594,51814.867,66701.914
928,1078,85263.34,88600.09,72475.5,94714.44
929,1079,139357.2,147178.9,115888.94,155003.78
930,1080,105487.51,106920.34,93481.74,116060.44
931,1081,196632.02,204357.12,176944.73,208594.17
932,1083,45190.28,44560.46,39846.008,51164.375
933,1084,97305.59,98722.234,90289.2,102905.35
934,1085,95408.35,97419.414,89696.12,99109.52
935,1086,57663.625,63632.516,50144.617,59213.746
936,1087,207626.92,209002.16,186182.95,227695.6
937,1088,62958.207,63344.418,55434.863,70095.34
938,1090,44230.043,44401.215,39477.76,48811.152
939,1091,310683.4,318251.66,272578.06,341220.47
940,1092,34776.44,36263.703,30545.129,37520.504
941,1095,161662.42,160607.3,141272.84,183107.14
942,1096,36265.43,41453.414,30850.365,36492.508
943,1097,66042.91,73007.58,59482.01,65639.12
944,1098,172818.11,176328.72,154261.03,187864.56
945,1100,31213.006,31648.973,27720.986,34269.05
946,1101,27599.312,30670.041,24028.893,28099.004
947,1102,58002.066,59232.535,49859.43,64914.24
948,1103,352100.66,360491.06,319022.2,376788.75
949,1104,61712.92,61105.07,53796.23,70237.47
950,1105,44699.766,44571.945,40793.445,48733.91
951,1107,98930.94,96562.39,86606.766,113623.64
952,1108,38531.758,38503.66,34149.65,42941.96
953,1110,57886.906,64279.266,51531.04,57850.42
954,1111,75352.57,74499.88,67064.85,84492.984
955,1112,133089.64,148361.28,127081.27,123826.35
956,1113,34422.094,36324.883,29804.87,37136.527
957,1115,140612.06,140582.58,124780.46,156473.16
958,1116,41825.66,43726.95,35723.047,46026.98
959,1117,66031.76,64142.4,54557.668,79395.23
960,1118,145004.0,143365.53,127144.195,164502.28
961,1119,168392.86,161560.77,148325.61,195292.22
962,1120,52025.145,51416.293,46019.023,58640.12
963,1121,203098.2,208205.12,174088.81,227000.69
964,1122,35652.785,34547.836,31987.555,40422.96
965,1123,78662.33,85374.06,68575.5,82037.42
966,1125,105178.27,106943.664,91350.86,117240.266
967,1127,186751.44,181031.52,168791.22,210431.58
968,1128,166884.52,169730.97,142868.78,188053.8
969,1129,155598.81,157253.89,145328.62,164213.94
970,1130,79193.25,87091.625,66953.55,83534.57
971,1131,55221.457,54048.926,50190.633,61424.805
972,1132,203478.06,207997.0,171874.78,230562.4
973,1133,105258.125,102973.87,93070.41,119730.1
974,1134,128228.69,124433.664,112532.58,147719.81
975,1135,169967.95,170527.22,152130.3,187246.36
976,1136,48147.28,51448.363,43920.414,49073.062
977,1137,140193.83,150816.55,122969.62,146795.33
978,1138,83661.56,86879.52,74855.29,89249.875
979,1139,69977.164,67876.55,64180.887,77874.05
980,1140,66515.32,66831.77,59533.12,73181.06
981,1141,38008.824,40790.02,32063.309,41173.15
982,1142,184377.08,192898.25,158382.52,201850.52
983,1143,55245.676,59952.57,48677.133,57107.324
984,1144,67638.52,67296.58,59527.77,76091.23
985,1146,28493.69,30697.646,25450.059,29333.365
986,1147,36249.145,37717.676,30339.008,40690.742
987,1149,39149.574,40210.965,34149.65,43088.11
988,1150,30292.744,32336.777,26653.594,31887.861
989,1152,75876.17,76179.586,63793.016,87655.92
990,1154,48082.645,51370.133,43079.555,49798.25
991,1155,55264.7,54014.473,49701.305,62078.312
992,1157,79163.48,75606.21,68896.33,92987.89
993,1158,70480.77,71984.06,60712.63,78745.64
994,1159,18083.057,18921.883,16231.661,19095.627
995,1160,47939.105,58718.188,41002.434,44096.68
996,1161,72617.5,73026.38,66344.8,78481.305
997,1162,69851.1,73771.555,60541.2,75240.55
998,1163,176443.67,164699.06,156714.67,207917.27
999,1165,157708.52,162903.11,138349.39,171873.03
1000,1166,189154.86,186982.52,166408.33,214073.7
1001,1167,31436.4,32569.03,28982.639,32757.537
1002,1168,38682.5,43029.566,33565.25,39452.688
1003,1169,140450.73,143064.33,124837.086,153450.8
1004,1170,99530.85,93121.45,91349.89,114121.21
1005,1171,161139.38,155376.22,144773.11,183268.83
1006,1172,103968.19,103190.13,93170.93,115543.49
1007,1174,490641.6,527888.44,438090.88,505945.47
1008,1176,43908.387,44806.117,38343.867,48575.176
1009,1177,186467.05,198828.39,163321.44,197251.3
1010,1178,39620.707,42387.477,32370.213,44104.434
1011,1179,60886.125,63456.61,52216.906,66984.85
1012,1181,91928.086,92636.18,83144.83,100003.266
1013,1182,299286.4,297813.0,274151.9,325894.34
1014,1183,125335.78,127743.78,105167.87,143095.69
1015,1184,68039.37,70728.695,55700.453,77688.95
1016,1185,80236.1,75948.53,68524.305,96235.47
1017,1187,32401.414,33123.332,29014.105,35066.805
1018,1188,33797.6,39001.105,28376.139,34015.562
1019,1189,72802.48,72501.47,65265.117,80640.84
1020,1190,180320.38,205547.05,152866.78,182547.34
1021,1191,149100.42,149588.73,132728.78,164983.77
1022,1192,38585.918,39755.086,32933.098,43069.562
1023,1193,58880.453,56199.223,54567.414,65874.72
1024,1194,25588.639,30065.342,21196.064,25504.51
1025,1195,65616.07,67908.8,55725.137,73214.27
1026,1197,56630.426,54271.86,49543.758,66075.664
1027,1198,61633.13,59996.41,56018.01,68884.97
1028,1200,55877.902,59000.29,48011.953,60621.46
1029,1201,110262.77,109523.33,97623.07,123641.89
1030,1202,103619.99,100528.586,94119.484,116211.91
1031,1203,301285.0,304370.9,278475.16,321008.97
1032,1204,254712.19,245291.7,233834.78,285010.06
1033,1205,54166.11,50779.7,49586.527,62132.1
1034,1206,63008.875,66928.31,53012.816,69085.49
1035,1207,126178.46,126590.85,106324.945,145619.58
1036,1209,86610.13,87459.15,72337.17,100034.08
1037,1210,52805.7,54219.555,46656.125,57541.418
1038,1211,150924.11,147367.95,136712.94,168691.42
1039,1212,130484.02,137543.08,114846.93,139062.06
1040,1214,84936.61,81309.54,74592.6,98907.69
1041,1215,120848.96,139241.47,104816.85,118488.56
1042,1216,124062.31,128101.37,110586.82,133498.73
1043,1217,27086.92,29742.111,24255.123,27263.523
1044,1218,126674.81,115943.086,122015.336,142066.0
1045,1219,79897.95,78516.25,71580.38,89597.234
1046,1220,58023.688,62340.816,48700.92,63029.324
1047,1221,49658.688,55529.9,44040.473,49405.68
1048,1222,58725.645,59628.914,51219.49,65328.523
1049,1223,74851.32,70268.27,69614.99,84670.7
1050,1224,132551.27,131443.77,116076.09,150133.95
1051,1225,48906.168,50013.004,43092.285,53613.207
1052,1227,300126.22,302705.38,262102.33,335571.0
1053,1228,89366.695,88620.734,73260.63,106218.72
1054,1229,66198.15,56363.0,60713.414,81518.04
1055,1230,214210.38,216455.66,187313.44,238862.06
1056,1231,36125.156,41757.57,31657.928,34959.965
1057,1232,158835.12,158118.27,142620.56,175766.58
1058,1233,141869.39,146106.2,125683.37,153818.61
1059,1235,179603.81,182092.72,155254.56,201464.14
1060,1236,256541.45,278624.16,230941.06,260059.12
1061,1237,208223.86,211833.25,184986.55,227851.75
1062,1238,98399.25,100424.45,88758.93,106014.37
1063,1239,109725.375,109223.06,100166.34,119786.7
1064,1240,74757.625,74102.37,64190.492,85980.016
1065,1241,84971.19,89302.36,75153.664,90457.53
1066,1242,134982.67,131182.17,118548.805,155217.05
1067,1243,75612.53,70837.305,68034.375,87965.91
1068,1244,31725.67,38689.73,25695.914,30791.365
1069,1245,51640.0,57603.348,44824.484,52492.164
1070,1248,103951.29,105764.46,92312.38,113777.03
1071,1249,103170.81,97587.19,91317.64,120607.625
1072,1250,67893.53,69906.14,61785.23,71989.23
1073,1251,57737.17,58956.83,51270.848,62983.844
1074,1252,58150.75,56676.58,49657.492,68118.17
1075,1253,55888.113,54442.664,52265.414,60956.266
1076,1255,494587.4,548527.56,425547.47,509687.28
1077,1256,192024.88,199868.97,163782.2,212423.42
1078,1257,65886.46,63910.56,55620.965,78127.85
1079,1258,37741.0,39578.44,31054.96,42589.594
1080,1259,86015.914,88958.46,76831.66,92257.61
1081,1260,123018.75,123296.02,104799.8,140960.42
1082,1261,39644.12,43406.28,33844.332,41681.758
1083,1262,27468.578,31915.668,23292.977,27197.086
1084,1263,103600.414,98369.97,91317.64,121113.625
1085,1264,118893.875,115332.195,101832.89,139516.55
1086,1265,391124.16,406765.22,338321.0,428286.2
1087,1266,317124.97,322329.12,279249.72,349796.0
1088,1268,125927.25,122065.96,109341.055,146374.73
1089,1269,485307.25,519568.6,429411.44,506941.75
1090,1270,99866.59,103711.94,87794.7,108093.15
1091,1271,79794.79,80963.41,72180.92,86240.03
1092,1272,58041.094,60456.29,51905.035,61761.945
1093,1273,42693.375,44040.496,35577.234,48462.395
1094,1275,132439.11,132516.95,116777.3,148023.08
1095,1276,45521.152,45061.594,41206.332,50295.53
1096,1277,19684.797,20909.2,17825.545,20319.65
1097,1278,63344.28,72334.73,52759.39,64938.73
1098,1280,58038.87,53361.594,53743.566,67011.45
1099,1281,161139.25,167471.03,142321.78,173624.94
1100,1282,47993.484,44896.547,42688.49,56395.42
1101,1284,99179.02,99931.37,88645.11,108960.58
1102,1285,38067.84,39649.76,33924.77,40628.992
1103,1286,144030.5,146855.5,121398.71,163837.3
1104,1288,31721.271,31188.69,28594.45,35380.676
1105,1289,34288.926,39900.047,28938.725,34028.008
1106,1290,67417.0,67061.81,57717.99,77471.2
1107,1291,91373.6,102703.91,75951.57,95465.336
1108,1293,58645.574,65633.85,48560.246,61742.62
1109,1294,124642.98,129744.12,109933.54,134251.28
1110,1295,56550.184,58331.25,50739.14,60580.156
1111,1296,97085.31,98654.7,86021.35,106579.89
1112,1297,39718.34,46249.34,33675.035,39230.645
1113,1299,92971.02,89967.9,82932.81,106012.336
1114,1300,35281.12,37108.008,30004.547,38730.8
1115,1301,41195.02,41951.21,37641.51,43992.34
1116,1302,49025.145,53074.516,43222.09,50778.824
1117,1303,62797.64,68931.74,54570.773,64890.41
1118,1304,58906.98,57801.617,52258.367,66660.945
1119,1305,56189.74,54930.84,52325.215,61313.17
1120,1306,98662.93,93815.68,88767.4,113405.71
1121,1307,24148.36,27676.697,20471.275,24297.105
1122,1309,71140.58,72192.25,60957.63,80271.86
1123,1310,67873.836,69835.484,58834.836,74951.195
1124,1311,89453.52,94638.18,79365.43,94356.95
1125,1312,60749.207,58249.043,55304.46,68694.12
1126,1313,75581.56,70804.3,63903.008,92037.37
1127,1315,202243.14,208929.16,175068.62,222731.66
1128,1316,132120.42,133002.42,117875.29,145483.55
1129,1318,159009.45,164273.12,140572.36,172182.86
1130,1319,110403.625,108816.03,96127.18,126267.67
1131,1320,127241.09,132491.33,110145.16,139086.8
1132,1323,71225.52,72148.73,62983.645,78544.18
1133,1324,326018.9,329205.75,295440.3,353410.7
1134,1325,65251.965,65503.176,55473.32,74779.39
1135,1326,206787.23,215492.95,178147.69,226721.08
1136,1327,65727.58,70963.01,56565.793,69653.94
1137,1328,24416.172,25397.455,22084.875,25766.186
1138,1329,75867.516,75456.35,65554.266,86591.92
1139,1330,122985.9,125460.63,106260.336,137236.72
1140,1331,36114.098,39174.55,31414.646,37753.105
1141,1332,45366.688,47383.785,39593.387,49122.883
1142,1333,45513.09,46940.598,40036.496,49562.176
1143,1336,49062.45,46060.164,43620.82,57506.367
1144,1337,143850.5,148964.31,130805.96,151781.2
